r2,rmse,mae,pbias,sample_size,station_id
0.411053490720271,5.136392568442606,1.1818127021946434,-37.37994335875318,1444,KCVH0
0.5416950304564438,2.970890211364147,0.7566325070946835,-5.026053691992114,6181,KCZZ0
0.16375050050194595,1.0767867283769363,0.16569667826565504,49.15865519810843,8333,KDAG0
0.3958226431746418,2.9718247845741343,0.7216010085958704,9.28853551605545,1443,KDLO0
0.6675216330747211,4.35551863673788,1.265529976274986,-12.981703681942895,1445,KDVO0
0.6484635297079766,3.3827491971968744,0.9739730429641937,8.333438411378749,1439,KDWA0
0.3747693009988994,6.1914856376205805,1.6068889458883067,-37.74318068746484,1474,KE160
0.6638507503921145,3.817523876623983,1.0865404727430044,-3.945203669805035,1447,KEDU0
0.7219424815595059,3.7918211291408124,0.9115710174548888,-10.9188790982684,1443,KEMT0
0.6437539296847794,2.7336473791930476,0.7011422299064531,28.56591640463245,1443,KF700
0.5644100495282933,2.935531946433945,0.8245292618263801,2.5797661164023644,1443,KFCH0
0.628883137770371,4.890532081916202,1.8987653376740423,-0.47565854528348817,1447,KFOT0
0.48372759857347847,1.8469811384105421,0.38678560200176665,47.10101581165424,6542,KFUL0
0.7654546054474298,5.965539365691987,2.10874155509841,6.733426900204913,1456,KGOO0
0.3432851053601661,3.073623576332797,0.5924580843962683,56.53744228356137,1443,KGXA0
0.5856645385091287,4.219853838080397,1.2624401786567565,-24.461615621466652,1445,KHAF0
0.636286255377799,1.760078594347245,0.3433331034635054,13.879058838757853,6465,KHHR0
0.13299542861831792,1.8485103220292538,0.40494734670468235,54.970085740729814,6425,KHJO0
0.7300507904940245,2.4590173201356897,0.663613441444678,0.4499161534258628,1443,KHMT0
-0.20478254424240294,0.9019003500796536,0.12046798166689861,95.64629255209435,6618,KIPL0
0.43596893828214733,2.3726182294356377,0.43209527587616775,33.79015981996062,953,KIYK0
0.6677842794044433,3.984033059772348,0.7950576235844681,-6.889972462882668,1443,KIZA0
0.6496734633549471,4.609100672096044,1.4366653756182945,3.321452130118514,1443,KJAQ0
0.5792352246411421,1.4146857221754536,0.33823543350410384,54.28999729560492,1443,KL080
0.7061555276025246,3.507173106421759,0.7786178785999386,-16.109414896601546,1443,KL180
0.511391516582028,3.241486815107161,0.8677645404761086,-26.406495405532738,1443,KL350
0.6604249799530948,3.550256845522591,0.9196358188003836,-1.1501959101428818,1443,KL520
0.3069410403479511,4.471617262398348,1.3476899296243678,26.86240828368531,1443,KLHM0
0.4783490837995852,2.552811531311749,1.2161818053988893,33.2671416597869,1444,KLMO0
0.4851901412645335,2.118735332244895,0.4379131436036607,25.67376173826003,6571,KLVK0
-0.03553968172150057,2.1266062778611516,0.47266462932883463,69.71407303207742,6366,KMAE0
0.5722433693061189,4.277082268981081,1.2908298947097476,0.634131046021597,1443,KMCC0
0.06277112596646717,2.433780046899356,0.5885455863601511,64.83777920145279,6463,KMCE0
0.5596777837672373,4.673059102546777,1.271661603084518,0.498936029720295,1443,KMHR0
0.34261528423706866,2.4999693895624193,0.4860246866905595,24.970147336733756,1443,KMHV0
0.5881073367869336,3.240511931845405,1.0246041533999735,12.755657158354929,1443,KMMH0
0.41747288459933085,1.9451191908364605,0.4455333223029771,37.74294344595818,6663,KMOD0
0.35050497469782826,3.2461576585691487,0.7600995650765993,42.5186838939979,5649,KMYV0
0.717063269272652,2.1729066345538106,0.464337809658137,-17.65957980075875,3394,KNFG0
0.058159309795048464,2.249279190275876,0.4164516561065232,57.937719397568934,5237,KNRS0
0.7555946180619769,4.514211250002664,1.6848011922677537,7.836753406768947,1270,KO050
0.7569969691309792,5.021056018876686,1.6061387113234804,-4.886743028250935,1455,KO220
0.6633918464107018,4.394445219973279,1.6267151938031048,11.883185233123987,1417,KO540
0.6558949645428253,4.3852196440827145,1.3457866445919628,-3.2803815523964652,1447,KO690
0.7579250526855671,4.744341685735967,1.841356839883355,-8.381351805800643,1452,KO860
0.5863679013479747,1.7412137657362055,0.3813127381833494,28.18977835454533,6443,KOKB0
0.4869769252504007,2.4611914278172993,0.40854013964702895,32.80994364313592,6854,KOXR0
0.7576665847431295,3.7151394713088792,1.004700219652822,-19.579272146165085,1443,KPOC0
0.6704434784110255,1.5873850165312573,0.2900767897657067,5.403494000714629,7601,KPRB0
0.3317243464260844,1.3120308849697864,0.28052573037681444,134.34601282108346,6619,KPSP0
0.5840495016527633,2.8899881932664777,0.8514498153322153,8.043088720747452,1447,KPTV0
0.7807347930784987,5.317503738872513,1.832636079074415,-5.242541156135191,1456,KPVF0
0.13286888469754787,2.4520178165904922,0.5731519740993696,130.8848209250132,6126,KRAL0
0.5589376269575996,3.4952041301708174,0.9605229848058962,9.83725469535801,1443,KRHV0
0.5162511411489741,2.0379790280087478,0.43329396278553645,31.450166305399474,6313,KRNM0
0.7171749432834558,3.487774155765479,1.09594628528158,-37.383541861578784,1443,KSBD0
0.6539303851380105,2.54027560661324,0.4440990616257718,-9.834498044489585,6390,KSBP0
0.44019129276325686,1.748356893797467,0.3887053990518203,47.819198955593,6184,KSDM0
0.6462426838991575,2.880397486861237,0.643347650862054,-8.737712949927086,1443,KSEE0
-0.2113614035593543,3.1320644216281313,1.0023675763651532,100.14041744010852,7416,KSIY0
0.4819615700156782,2.1157248549826573,0.4558752674287782,42.277838394329635,6514,KSJC0
0.4691538113182445,4.835336024116072,0.8431491167858371,-20.248258303191594,1443,KSLI0
0.51709442771223,2.5762385491675315,0.6135621551053079,25.81235037470823,6652,KSMF0
0.5315186856577896,1.5820041292063256,0.32894233151028046,43.93050157543106,6736,KSNA0
0.3417369886387208,3.6424951468388276,1.0105284790598874,11.760236573363938,1443,KSQL0
0.6835392707673109,3.672498862711983,0.7631932880341491,-10.951150751786233,6447,KSTS0
0.616080707678021,2.870813571182386,0.629397562755493,-1.741192962575011,1443,KTOA0
0.6906010643053382,4.1058141832074515,1.4314463729009437,6.7506395320015455,1444,KTRK0
-0.4901380827918438,1.4997161619543706,0.24355474915080474,142.2706337628696,7517,KTRM0
0.4973377904286541,3.9227415258155323,0.8624243483093393,44.18621427995262,5659,KTVL0
0.7286618818876824,3.5673709254655255,0.9170909162993793,4.608386114364443,6381,KUKI0
0.414396189318746,3.2484224504184835,0.9054713143130045,19.830645372144303,1448,KVIS0
0.46809367482978714,3.268688418256367,0.49069677141256796,14.681852434235669,6807,KVNY0
0.5898382777151172,4.3501379670667975,0.8959956510091808,-9.159579503591798,1444,KWHP0
0.43902553733600336,1.6042789523661645,0.25672510599197285,42.72130440217046,8191,KWJF0
0.6626463445797661,2.755089025198995,0.5812267649499979,-17.295565471587924,6137,KWVI0
0.7326013979984275,6.205134360975922,2.431268233584001,-14.689984444781329,968,LQO8Z
0.5830374522771327,3.3535580699650605,1.079150640089357,4.459802639318447,968,M44D9
0.341080279758992,3.956420465447457,0.8017494417958109,-0.5052572331568649,968,NG9G1
0.4369927756000801,3.5959445937398904,1.075249399372373,-1.4733845560154055,967,Q5MJ7
0.6149249038699187,3.5290991380212517,0.935532294769871,-4.689452171390386,968,QX6JS
0.46823507115449226,5.586174281984289,1.3758920612181786,-49.763344611637216,10781,U9ANI
0.6199098486664785,2.27954708272823,0.4678824137200794,12.86843804164162,968,ZGK9P
