,468T8,49HYF,72677,72768,72769,72770,72772,72773,72774,72775,72776,72777,72779,74230,7QWEU,9Y709,FZIS8,GBAB3,H5X3C,J5D8P,J893H,JOVI3,K8S00,KBHK0,KBZN0,KCII0,KEKS0,KGDV0,KGFA0,KJDN0,KLVM0,KLWT0,KM750,KOLF0,KPO10,KPWD0,KS590,KS710,KS850,KSDY0,KWYS0,MDSMM,MRYDA,OBMJ4,U1K6U,V83LW,WLH1H,XEEN8
2024-02-11,0,0,0,0,0,0,0,0,0,0.6116946190595627,0.6116946190595627,0,2.181931808590889,0,0,0,0,0.4020727276802063,0.3911585062742233,0,0,0.16157422959804535,0,0.4035404324531555,0,0.6054394692182541,0,0.5326320081949234,0.43705134093761444,0,0,0.5336909517645836,0,0,0.1459203064441681,0,2.0170522555708885,0,0,0,0,0,0,0,0.6118819788098335,0,0.7805905565619469,0
2024-02-12,0,0,0,0,0.7751438766717911,0,0,2.6257669404149055,0,0.6135643571615219,0.6135643571615219,0.22551889717578888,7.41558401286602,0,0,1.4781569242477417,1.6496629565954208,2.1591099202632904,1.2365031987428665,0,1.3579005897045135,0.34171533584594727,1.6748382970690727,0.10669293999671936,1.819749876856804,1.7097702994942665,0,1.1451026499271393,0.4398914724588394,0.2076134830713272,0,0.3452097177505493,0.12381522357463837,0,0,0,5.144967660307884,0.4866073802113533,0,0,0,0.9868301525712013,0.8034016191959381,1.8174543306231499,0.7965110689401627,0,1.6947604417800903,0.15466661751270294
2024-02-13,1.2543585076928139,0,1.3713258057832718,0,0.6161452084779739,0,0,3.3752162158489227,0,1.268359735608101,1.268359735608101,0.7708172649145126,6.320692859590054,0.6949105262756348,1.158001869916916,0.35831768810749054,0.7123431116342545,1.0750439018011093,3.145180970430374,0.5526666641235352,1.5300435274839401,2.876543276011944,9.732319876551628,0,2.3407956063747406,1.319846160709858,0,0,1.580852061510086,0,0,0.980322003364563,0,0,0,0,3.851115256547928,0,0,0,0,0.41419635713100433,0.1645091325044632,2.106563001871109,1.1161006540060043,0,0,0.7686812952160835
2024-02-14,2.3903530538082123,0,3.2584562450647354,0,2.126842677593231,0,0,0,0,1.8267225921154022,1.8267225921154022,0,1.3969922736287117,0,3.2660712599754333,0.17776818573474884,1.2318065911531448,2.5780867487192154,2.585182547569275,2.0460323840379715,0,2.786002978682518,2.2513456493616104,0,0,2.658767059445381,0,0,1.708595260977745,0,1.2411435097455978,0,0,0,0,0,0,0,0,0,4.179705411195755,0,0.559150330722332,2.853002794086933,0,0,1.4067958667874336,0.8476346582174301
2024-02-15,0,1.0819029435515404,2.2700330168008804,0,0,0.39860352128744125,1.0951020792126656,1.958733193576336,1.0208223909139633,0,0,0,0,0,3.3818304389715195,0,0,0,1.9164232015609741,0,5.7227868139743805,0,5.305064231157303,0,1.4472602903842926,1.0611523985862732,1.7028394043445587,0,0,0,2.0327013358473778,0,0,0,0,0,0,0,0,0,8.982230298221111,0,0,2.1744732558727264,0,0,0,0
2024-02-16,0,1.6266583874821663,3.2529799416661263,0,0,1.712762475013733,0.7829286307096481,1.6186641454696655,2.132777988910675,0,0,0,0,0,3.7708127424120903,0,0,0,1.0585750192403793,1.0679810792207718,3.012743979692459,0,0,0,2.7674030885100365,0,4.0762427523732185,0,0,0,2.5139056742191315,0,0,0,0,0,0,0,0,0,3.28255932033062,0,0,1.9527537748217583,0,2.5867641419172287,0,0
2024-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4518611878156662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0.16098125278949738,0,0,0,0,0,0,0,0.2848244905471802,0,0,0,0,0,0.782488502562046,0,0,0,0.6982736140489578,0,0,0,0,0,0,0,0,0,2.480164125561714,0,0,0,0,0,0,0
2024-02-20,0,0,0,0,0,0.15279167890548706,0,0.3964043855667114,0,0,0,0,2.406946584582329,0,0,0,0,0,0.296759694814682,0,0.8462864756584167,0,0.3044877350330353,0,0,0,0,0,0,0,0,0,0,0,0,0,3.449832923710346,0,0,0,0,0,0,0.4859459400177002,0,0,0,0
2024-02-21,0,0,0,0,0,0,0,1.5052066519856453,0,0,0,0,0.7946495711803436,0,0,0,0,0,0,0,0.18605759739875793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.025010049343109,0,0,0,0,0,0,0,0,0,0,0
2024-02-22,0,0,0,0,0,0,0,0.14366352558135986,0,0,0,0,0,0,0,0,0,0,0,0,0.7122641056776047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.559102050960064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0.36922985315322876,0,0,0,1.3073262050747871,1.9833587110042572,0,0,0,0,5.244701474905014,0.10690823942422867,0,0,0,0,0,0,0,0,0,0,0,0.2748314142227173,3.449228137731552,0,0,0,0,0,0,0,0,0,0,0
2024-02-26,2.396595537662506,3.0922233909368515,2.735498011112213,0,0,1.1611200720071793,5.804393649101257,12.277481004595757,5.812444120645523,1.3594707399606705,1.3594707399606705,0,3.03382608294487,0,4.120240159332752,0.6895440742373466,2.165323555469513,3.9719642251729965,1.206497386097908,0.5806089043617249,22.041005738079548,3.063549354672432,10.988258063793182,0,3.716502755880356,0,4.299382328987122,0,1.0955504179000854,0,3.6979172229766846,1.4461224377155304,0,0,0.9874981194734573,0,10.791874587535858,0,0.724139392375946,0,8.069165453314781,0.11479238420724869,0.981493279337883,1.3206821531057358,0,2.9145224019885063,0.8573530837893486,0.6820921748876572
2024-02-27,0,2.4948194324970245,2.6559097096323967,0,0,0,0.25499502569437027,0,0,0,0,0,0,0.727498471736908,3.2618805319070816,0,0,0,0.6344752088189125,1.4579615145921707,0,0,0.3287474513053894,0,1.0662722736597061,0,0.1911097764968872,0.20490099489688873,0,0,2.280661851167679,0,0,0,0,0,1.6597692370414734,0,0,0,4.174823105335236,0,0,1.8444232642650604,0,0,0,0.10772699862718582
2024-02-28,0,0,0,0,0,0,0,2.571917861700058,0,0,0,0,0.4096388518810272,0,0,0,0,0,0,0,2.135677680373192,0,4.4099584966897964,0,0,0,0,0,0,0,0,0,0,0,0,0,6.309079006314278,0,0,0,0,0,0,0,0,0,0,0
2024-02-29,0,2.5020525455474854,0,0,0,0,0,0.39157962799072266,1.3236004561185837,0,0,0,6.0755748227238655,0,0,0,0,0,0,0,0,0,8.441123567521572,0,2.4718382358551025,0,2.119975194334984,0,0,0,4.513104811310768,0,0,0,0,0,14.45384295284748,0,0,0,3.3734465688467026,0,0,0.675621822476387,0,0,0,0
