,468T8,49HYF,72677,72768,72769,72770,72772,72773,72774,72775,72776,72777,72779,74230,7QWEU,9Y709,FZIS8,GBAB3,H5X3C,J5D8P,J893H,JOVI3,K8S00,KBHK0,KBZN0,KCII0,KEKS0,KGDV0,KGFA0,KJDN0,KLVM0,KLWT0,KM750,KOLF0,KPO10,KPWD0,KS590,KS710,KS850,KSDY0,KWYS0,MDSMM,MRYDA,OBMJ4,U1K6U,V83LW,WLH1H,XEEN8
2023-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,0,1.2738516330718994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4940092861652374,0,0,0,0,1.401145339012146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-01,0.23098860681056976,0.5080621838569641,0,0,0.3233289122581482,0,1.82979154586792,0,0,0.6097093224525452,0.6097093224525452,0,0,0,0,0.4589279294013977,0.5936926603317261,0.41105395555496216,0,0,0,0.33331215381622314,1.3642479181289673,0,0.3104286789894104,0.3225814700126648,1.1197400093078613,0,0.26405444741249084,0,0,0.5106580853462219,0,0,0,0,0,0,0,0,0,0.23063594102859497,0.182428240776062,0,0.20795775949954987,0,0.27308332920074463,0.38853687047958374
2023-02-02,0.4619772136211395,0,0,0,0.4849933981895447,0,1.2198610305786133,0,0,1.2194186449050903,1.2194186449050903,0.4610663950443268,0,0,0.2315525859594345,0.4589279294013977,0.74211585521698,2.055269956588745,0.20397639274597168,0.2946527898311615,0,0.6666243076324463,1.3642479181289673,0,1.2417147159576416,0.4838722050189972,1.1197400093078613,0,1.0562177896499634,0,0.5323063731193542,0,0,0,0,0,0,0,0,0,1.580715298652649,0.23063594102859497,0.182428240776062,0.3663020133972168,0.8318310379981995,0.46807754039764404,1.3654167652130127,0.7770737409591675
2023-02-03,1.1549429893493652,2.0322487354278564,1.360921025276184,0.6992197632789612,0.8083223104476929,0,0,0,0.21544292569160461,1.8291280269622803,1.8291280269622803,0.9221327900886536,0,0.7128920555114746,0.6946578025817871,1.3767837285995483,0.44526949524879456,0.41105395555496216,1.4278347492218018,1.4732639789581299,0,2.3331849575042725,1.0231858491897583,0,0.3104286789894104,0.8064535856246948,0.27993500232696533,0.6975209712982178,1.5843266248703003,0.5701562762260437,0.2661531865596771,2.0426323413848877,0.49807289242744446,0,0,0,4.454775333404541,0.8870445489883423,0,0,0,0.6919078230857849,1.0945693254470825,1.0989060401916504,1.0397887229919434,0,1.3654167652130127,0.7770737409591675
2023-02-04,0.4619772136211395,0,0,0.3496098816394806,0,0.2684166431427002,0,0,0.21544292569160461,0.6097093224525452,0.6097093224525452,0.4610663950443268,0,0.7128920555114746,0,0,0,0.41105395555496216,0.20397639274597168,0.589305579662323,0,0.9999364614486694,0.3410619795322418,0,0,0.1612907350063324,0,0.3487604856491089,0.5281088948249817,0.5701562762260437,0,0,0.49807289242744446,0.45720747113227844,0.39439165592193604,0,0,0.5913630127906799,0,0,0.7903576493263245,0.23063594102859497,0.364856481552124,0.3663020133972168,0.41591551899909973,0.46807754039764404,0.5461666584014893,0
2023-02-05,0.23098860681056976,0.5080621838569641,0.340230256319046,0,0.1616644561290741,0.2684166431427002,0.6099305152893066,1.9772571325302124,0.43088585138320923,0,0,0,0,0,0.463105171918869,0,0.29684633016586304,0.41105395555496216,0.20397639274597168,0,1.6798447370529175,0,0,0,0.6208573579788208,0.1612907350063324,0,0,0,0,0.5323063731193542,0.5106580853462219,0,0,0,0,0,0.29568150639533997,0,0,0.7903576493263245,0.46127188205718994,0.182428240776062,0.1831510066986084,0,0.46807754039764404,0,0.38853687047958374
2023-02-06,0.6980412602424622,1.1471835374832153,0,0,0.23035474121570587,0,0,0,0,0.3300139307975769,0.3300139307975769,0,0,0,0,0.33145034313201904,0,0.4309767782688141,0,1.229453682899475,0,0.42582497000694275,0.663950502872467,0,0,0,0,0,0.3134244680404663,0,0,0.4791191518306732,0,0,0,0,0,0,0,0,0,0,0,0.24418969452381134,0,0,0.5085883736610413,0
2023-02-07,0,0,0,0.6063274145126343,0.6910641193389893,0.26303499937057495,0.8539980053901672,1.7442342042922974,0.7516592144966125,0.9900417327880859,0.9900417327880859,0.34920626878738403,2.0601303577423096,0,0,0.6629006862640381,1.236964464187622,1.7239071130752563,0,0,0,0.42582497000694275,1.991851568222046,0,0.8793948888778687,0.703758955001831,0,0,0.6268489360809326,0,0.8754293918609619,0.9582383036613464,0.807117223739624,0.36270782351493835,0,0,5.9364914894104,0.9872023463249207,0,0,3.774954080581665,0.8186883330345154,0,0.24418969452381134,0.9307860732078552,0,1.0171767473220825,1.0179836750030518
2023-02-08,0.6980412602424622,0,1.1004513502120972,0.6063274145126343,0.46070948243141174,0.26303499937057495,1.7079960107803345,0,0.3758296072483063,0.6600278615951538,0.6600278615951538,0.6984125375747681,0,0,0,0.6629006862640381,0.4123215079307556,0,0.9462718367576599,0.4098179042339325,0,0.8516499400138855,0.663950502872467,0,0.8793948888778687,0.4691725969314575,1.4653140306472778,0,0.6268489360809326,0,0,0.9582383036613464,0.403558611869812,0.7254156470298767,0.7788472771644592,1.7864172458648682,0,0.9872023463249207,2.0357255935668945,0,0,0.8186883330345154,0.9693654775619507,0.4883793890476227,0.620523989200592,1.4578787088394165,0.5085883736610413,1.0179836750030518
2023-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-10,0,0,0,0,0.23035474121570587,0,0,0,0,0.3300139307975769,0.3300139307975769,0.34920626878738403,0,0,0,0,0,0,0.47313591837882996,0,0,0,0.663950502872467,0,0,0,0,0,0,0,0,0,0.403558611869812,0,0,0,0,0,0,0,0,0,0,0.4883793890476227,0,0,0,0
2023-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-12,0,0,0,0,0.25729793310165405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-13,2.4796690940856934,1.1525306701660156,1.11013925075531,1.5442194938659668,1.0291917324066162,0.30048105120658875,2.191192388534546,0,0.5478646755218506,2.4540324211120605,2.4540324211120605,1.4894495010375977,0,0,0.9135112166404724,2.776653528213501,1.4481127262115479,2.6483187675476074,3.317443609237671,0,0,2.1372110843658447,2.018867015838623,0,0,1.2162821292877197,0.7279790639877319,0.7010409235954285,2.233919382095337,1.07504141330719,0,6.72760009765625,1.5033912658691406,0.9456167221069336,0.89581698179245,1.6719732284545898,1.4926809072494507,1.742954134941101,0,1.0001040697097778,0,3.3420000076293945,1.9375121593475342,2.886685609817505,1.50718355178833,0.8214130401611328,1.4802660942077637,4.109806537628174
2023-02-14,1.487801432609558,1.1525306701660156,3.3304178714752197,0.9265316724777222,0,0.6009621024131775,1.4607949256896973,2.3091447353363037,1.6435940265655518,1.2270162105560303,1.2270162105560303,0.29788991808891296,3.419553518295288,0,2.7405335903167725,0.925551176071167,0.4827042520046234,0,0.5529072880744934,2.368220090866089,3.0052762031555176,1.2823266983032227,1.0094335079193115,0,4.99176025390625,0,3.639895439147949,0,0.4467838406562805,1.07504141330719,2.9595696926116943,0,0,0.31520557403564453,0,0,4.4780426025390625,0.34859082102775574,0,0,6.541752338409424,0,0.9687560796737671,0.5773371458053589,0.6028733849525452,4.928478240966797,0.4934220314025879,1.6439225673675537
2023-02-15,0,1.1525306701660156,0,0,0,0.15024052560329437,0,0,0,0,0,0,0,0,1.8270224332809448,0,0,0,0,0,0,0,0,0,1.2479400634765625,0,1.4559581279754639,0,0,0,1.4797848463058472,0,0,0,0,0,0,0,0,0,3.270876169204712,0,0,0,0,0,0,0
2023-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6148804426193237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-17,3.708709955215454,0.9869500994682312,1.3179537057876587,0.8495455980300903,1.2211323976516724,0,0,0,0,4.053729057312012,4.053729057312012,1.5550183057785034,0,0,1.0371252298355103,1.4785526990890503,0.546286404132843,2.376856803894043,3.1824607849121094,1.4835565090179443,0,3.657589912414551,1.6148804426193237,0,0,1.7950862646102905,0,0,3.045543670654297,0.7285720109939575,0,5.373058319091797,1.3249975442886353,0.5460297465324402,0.6529711484909058,1.6547796726226807,0,1.2220627069473267,1.5284894704818726,0,0,1.5071858167648315,2.1907451152801514,1.760416865348816,2.449047803878784,0,2.5081727504730225,3.7659554481506348
2023-02-18,1.2362366914749146,0.9869500994682312,0.439317911863327,0.42477279901504517,1.2211323976516724,0.5722642540931702,1.3600988388061523,1.7424867153167725,0.8681573271751404,0.8107457756996155,0.8107457756996155,0.5183393955230713,0.9184680581092834,0,0,2.9571053981781006,1.092572808265686,1.1884284019470215,1.5912303924560547,0,1.3172192573547363,1.8287949562072754,3.2297608852386475,0,2.855999231338501,1.1967241764068604,0.5808496475219727,0,0.6091087460517883,0,0,1.7910194396972656,0,0.5460297465324402,0.3264855742454529,0,0,0.6110313534736633,0.7642447352409363,0,4.509721279144287,1.5071858167648315,1.0953725576400757,1.760416865348816,1.224523901939392,1.2859363555908203,1.6721153259277344,1.255318522453308
2023-02-19,0,0,0,0,0,0,0.6800494194030762,0,0,0,0,0,1.836936116218567,0,0,0,0.546286404132843,1.1884284019470215,0,0,0.6586096286773682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2658016681671143,0,0,0,2.2548606395721436,0,0,0,0,0,0,0
2023-02-20,0,0,0,0,0,0,1.3600988388061523,1.7424867153167725,0,0,0,0,0,0,0,0,0.546286404132843,0,0,0,2.6344385147094727,0,0,0,0,0,1.742548942565918,0,0,0,0,0,0,0,0,0,1.6329008340835571,0,0,0,4.509721279144287,0,0,0,0,0.42864546179771423,0,0
2023-02-21,2.0850210189819336,2.8536646366119385,5.7832746505737305,0,1.2210153341293335,1.2961243391036987,3.13562273979187,5.621438026428223,1.6366630792617798,2.0488109588623047,2.0488109588623047,0,5.954437732696533,4.210815906524658,3.651736259460449,2.3242785930633545,1.4248273372650146,1.6913508176803589,1.4697684049606323,3.49399995803833,5.694155693054199,2.962080240249634,4.269115924835205,8.21735954284668,4.229897975921631,1.5005942583084106,3.836331844329834,0,2.5840795040130615,1.0544499158859253,3.551802635192871,4.210290908813477,0,0,0,0,6.436734676361084,0,0,0,13.146690368652344,3.018505573272705,0.9565664529800415,2.113814115524292,1.218425989151001,3.602693557739258,1.2705323696136475,3.773059368133545
2023-02-22,0,1.4268323183059692,0,0,0,0,0,0,0,0,0,0,0,0,2.434490919113159,1.1621392965316772,0,0,0.48992279171943665,2.3293333053588867,0,0.9873600602149963,0,0,0,0,0,2.4736075401306152,0,0,0,2.1051454544067383,0,0,0,0,0,0,0,0,2.629337787628174,0,0,1.056907057762146,0,0,0,3.773059368133545
2023-02-23,0.6950070261955261,0.7134161591529846,0,0,0,0,0,0,0,0,0,0,0,2.105407953262329,0,1.1621392965316772,0,0,0.48992279171943665,0,0,0,0,0,0,0,0,0,0,2.1088998317718506,0.8879506587982178,0,2.4417011737823486,0,0,0,0,0,0,4.551901340484619,0,1.5092527866363525,1.913132905960083,0,0,0,0,0
2023-02-24,0,0.7134161591529846,0,0,0,0,0,0,0,1.0244054794311523,1.0244054794311523,0,0,0,0,0,0.7124136686325073,0,0.48992279171943665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5828322768211365,0,0,0,0,0,0,0,0,0,0.6092129945755005,0,0,0
2023-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4248273372650146,3.3827016353607178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5828322768211365,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-26,0,0,0,0,1.183510661125183,0,0,0,0,0,0,0,0,0,0,0,0.7486762404441833,1.1966180801391602,0,0,0,0,1.4202873706817627,0,0,0.8165510892868042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6159875988960266,0,0.9277381896972656,0
2023-02-27,0.5447648763656616,0,0.34028562903404236,0,0,0,0.5866538882255554,0,0,0,0,1.0584168434143066,0,0.830023467540741,0.31928178668022156,0,0,0,0.26260673999786377,0,0,0,0,1.0499478578567505,0,0,0,0,0.3857574164867401,0.5551356673240662,0,0,0.49753624200820923,0,0,0,0,0.29117852449417114,0,0,0,0.31749919056892395,0.4231576919555664,0.30704405903816223,0,0,0.2319345474243164,0.3956880569458008
2023-02-28,0.5447648763656616,0.9398383498191833,1.0208569765090942,0.9844424724578857,0.5072188973426819,0.7345927953720093,1.1733077764511108,1.853805422782898,1.456423282623291,1.3209228515625,1.3209228515625,0,3.267634153366089,0.830023467540741,0.6385635733604431,0.9927276372909546,0.7486762404441833,1.1966180801391602,0.7878202199935913,1.3693242073059082,1.2182165384292603,0.9706267714500427,1.4202873706817627,1.0499478578567505,2.1550707817077637,0.4899306893348694,1.5727068185806274,1.1340656280517578,0.7715148329734802,1.1102713346481323,1.2027068138122559,1.7430031299591064,0.49753624200820923,1.11978280544281,0.739702045917511,0,4.71360969543457,0.8735356330871582,0,0,7.170562744140625,0.9524976015090942,0.4231576919555664,0.6140881180763245,0.6159875988960266,1.5361586809158325,0.4638690948486328,1.5827522277832031
2023-03-01,0,0.5957951545715332,0.3878510594367981,0,0,0,0.48684456944465637,0,0.32203158736228943,0,0,0,1.56438410282135,0.8128563165664673,0.2973686158657074,0,0.560334324836731,0.6299618482589722,0.39816486835479736,0,0,0,1.863038182258606,1.3936444520950317,1.1303454637527466,0.3420078158378601,0.5249715447425842,3.0416882038116455,1.1955589056015015,0,0,1.2160027027130127,0,0,0,0,0,0,0,6.623629570007324,0,0.5970120429992676,0.47135648131370544,0.5008531808853149,0.794276237487793,0,0.8529086709022522,0
2023-03-02,1.8562986850738525,1.1915903091430664,0.3878510594367981,10.463418960571289,2.341480016708374,0.5496004819869995,1.460533618927002,0.858513355255127,0.6440631747245789,1.5349197387695312,1.5349197387695312,2.8118696212768555,3.1287682056427,0,0.2973686158657074,1.4193366765975952,1.120668649673462,1.2599236965179443,0.7963297367095947,0,0.741336464881897,1.0510586500167847,1.863038182258606,1.3936444520950317,1.1303454637527466,0.6840156316757202,1.0499430894851685,3.0416882038116455,1.1955589056015015,2.8056817054748535,0.6352196931838989,2.4320054054260254,5.383361339569092,4.045068740844727,3.7570314407348633,2.7206649780273438,2.318183422088623,2.5449025630950928,0,0,0,1.1940240859985352,0.47135648131370544,1.0017063617706299,1.588552474975586,0.6579716801643372,1.7058173418045044,1.8177915811538696
2023-03-03,0,0,0.3878510594367981,0,0,0,0,0,0,0,0,0,0,0,0.2973686158657074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-04,0,0,0,0,0,0,0,0,0,0.7674598693847656,0.7674598693847656,0,0,0,0,0,0,0,0,0,0,0.5255293250083923,0,0,0,0,0,0,0.5977794528007507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794276237487793,0,0,0
